Maturity Date,EURUSD,EURSEK,EURJPY,EURCHF,EURMXN,EURGBP,EURCAD,EURNOK,EURAUD,EURNZD,EURZAR,EURSGD,EURTHB,EURDKK,EURSAR,EURPLN,EURHKD,EURCNY,EURBRL,EURHUF,EURINR,EURPKR,EURRUB,EURTRY,EURARS,EURCLP,EURCOP,EURCZK,EUREGP,EURJOD,EURKRW,EURKZT,EURPEN,EURUAH,EURUYU,EURAED,EURHRK,EURBYR,EURIDR,EURKES,EURMYR,EURNGN,EURPHP,EURTTD,EURTWD,EURVND,EUREUR
29/04/2020,1.0853,10.7023061,115.6224355,1.05556278,26.28433805,0.86980565,1.51285394,11.24837479,1.66011472,1.77859718,20.15624587,1.53510259,35.196279,7.45649939,4.08018535,4.54708141,8.41112927,7.68462945,5.96632822,357.2970395,82.3037255,174.95036,80.09779899,7.57751034,72.259274,916.742057,4379.136662,27.17102815,17.093475,0.7694777,1322.11246,466.006114,3.67867862,29.33701563,47.1834175,3.9864697,7.55824626,21814.53,16705.48025,116.1271,4.7253962,391.25065,54.8326119,7.33847301,32.4407023,25427.4937,1
30/04/2020,1.08655,10.69447703,115.7121423,1.05873432,25.8012163,0.87070278,1.50639292,11.18021921,1.6551908,1.76761022,19.69643513,1.53198117,35.1281615,7.46014365,4.08401549,4.5445497,8.4213601,7.66973914,5.79788513,354.3185223,81.4847307,174.93455,79.25165314,7.55635765,72.451154,906.40001,4260.905825,27.09366753,17.1131625,0.77036395,1310.368435,461.4903815,3.65895713,29.28795525,46.72708275,3.99095248,7.5710804,21839.655,16200.4605,116.5324875,4.68846325,391.701275,54.7947165,7.34692514,32.3465935,25456.77995,1
1/05/2020,1.0948,10.70812932,117.214762,1.05577038,26.73736982,0.87113587,1.5335411,11.2616602,1.69447454,1.79740601,20.45020712,1.5477735,35.400358,7.46199258,4.1126162,4.55141204,8.48705382,7.8029133,6.00776974,353.089422,82.750458,175.584024,81.743242,7.65117402,73.110744,913.82956,4329.3866,27.142829,17.2431,0.7762132,1334.977224,466.395748,3.6954974,29.488438,46.479734,4.02125514,7.5773845,22005.48,16285.15,117.4173,4.7054504,394.6754,55.17792,7.39723516,32.6940124,25650.0692,1
4/05/2020,1.0935,10.8403029,116.72019,1.05446205,27.044442,0.87859553,1.5444594,11.403018,1.71086599,1.81358322,20.6516223,1.55074703,35.3583225,7.46062245,4.10855288,4.5647064,8.47741343,7.80512963,5.99905035,354.5181675,82.8643365,173.046375,81.94437495,7.67237873,72.84897,912.74445,4329.1665,27.20628,17.222625,0.7752915,1342.216575,465.623235,3.69110925,29.4534225,46.2277125,4.01658953,7.54498598,21979.35,16529.346,117.277875,4.73977575,394.20675,55.30923,7.38845145,32.5808325,25638.201,1
5/05/2020,1.09075,10.73112573,116.2903113,1.05284644,26.2456265,0.87512035,1.53397626,11.22447195,1.69082313,1.79798896,20.13120923,1.54281134,35.3293925,7.46073,4.09985656,4.54422811,8.45805726,7.76695806,6.0453728,353.6102425,82.40070875,173.9200875,81.31650325,7.6854245,72.927545,913.7758125,4342.821125,27.04296475,17.1793125,0.77334175,1331.336728,462.456185,3.69218875,29.3957125,46.11145625,4.00648836,7.58103973,21924.075,16448.51,116.27395,4.7011325,393.215375,55.1374125,7.36987053,32.491261,25547.5465,1
6/05/2020,1.08355,10.63298451,115.2409603,1.0541858,25.98244545,0.87161646,1.52162927,11.11559768,1.68161713,1.78744639,20.00168287,1.53484858,35.10431113,7.46322151,4.06927203,4.53378991,8.39962542,7.69569717,6.04588394,349.9758145,82.07620363,172.6636925,79.54275537,7.67386363,72.5436725,904.9267825,4255.642625,27.02644588,17.055077,0.76823695,1324.997447,456.347918,3.67171753,29.22876125,46.332598,3.97998751,7.57520641,21779.355,16345.35175,115.2355425,4.67118405,390.619775,54.719275,7.31152451,32.4111476,25381.61698,1
7/05/2020,1.07965,10.62710292,114.7559985,1.05309061,26.25222958,0.87584165,1.52403394,11.08422673,1.68143591,1.79403456,20.15479824,1.53369681,35.03734163,7.4612992,4.05678488,4.54942917,8.3685291,7.6827894,6.17100949,350.7297008,82.0814709,172.52807,80.27737575,7.7916721,72.43911675,909.7454795,4277.119847,27.10677255,17.0044875,0.76601168,1322.992314,455.569114,3.68657289,29.01559375,45.94450575,3.96555445,7.56786066,21700.965,16243.33425,114.550865,4.66894643,389.213825,54.55579415,7.18339729,32.36682735,25293.50038,1
8/05/2020,1.0841,10.61512777,115.3645015,1.05428725,25.94630735,0.87494451,1.51156063,11.06009661,1.6598025,1.7702482,20.11520448,1.53150807,34.99745825,7.460722,4.0729637,4.55322,8.40237126,7.68415501,6.32290484,350.4299045,81.71132725,173.401795,80.48640266,7.71196217,72.6726435,908.7956095,4247.5038,27.23096585,17.074575,0.7686269,1321.366126,457.446836,3.68973435,29.0918235,46.7626535,3.98195351,7.56723482,21790.41,16191.0335,114.9146,4.66759255,390.81805,54.649481,7.33035897,32.4080854,25344.63185,1
11/05/2020,1.08415,10.59247075,115.960684,1.05260124,25.58214548,0.87315266,1.50816107,11.06212453,1.65607577,1.76686767,19.80346335,1.53168712,34.887947,7.45938566,4.07315155,4.55001493,8.40319244,7.68960491,6.21532354,349.3510753,82.1091844,172.7864063,79.61184488,7.67133699,72.9307705,895.29107,4220.59595,27.22625895,17.0753625,0.76866235,1321.156032,455.8308675,3.69489162,29.10378992,47.89232625,3.98219137,7.5543572,21791.415,16170.09725,115.028315,4.6987061,390.836075,54.554428,7.33069706,32.34127865,25287.25668,1
12/05/2020,1.08135,10.68303512,116.13699,1.05166694,25.90319858,0.87654521,1.51659338,11.1510434,1.66913637,1.77795133,19.91419567,1.53308396,34.732962,7.45774655,4.06209128,4.56021515,8.38105724,7.68164006,6.29232158,350.3087393,82.02850763,172.9619325,79.5181536,7.63362812,72.861363,890.4160305,4212.9396,27.51927615,17.0312625,0.76667715,1324.718631,454.6103535,3.69664904,29.02862448,47.66050125,3.97196075,7.56355664,21735.135,16160.77575,114.83937,4.68765225,389.826675,54.3810915,7.3117643,32.353992,25233.30225,1
13/05/2020,1.08525,10.60278398,116.3008163,1.05198709,26.267391,0.88361016,1.52434215,11.01474488,1.67399352,1.79975124,19.88118311,1.53850466,34.793115,7.45805505,4.07701294,4.56363904,8.41160996,7.70749976,6.38810708,351.1326375,81.84684188,173.9113125,79.84021463,7.5867657,73.14585,894.788625,4211.85525,27.42372488,17.0926875,0.76944225,1329.496365,457.5522525,3.7284849,28.98431438,47.36031,3.98623178,7.56658005,21813.525,16143.09375,115.6333875,4.70889975,391.232625,54.56637,7.35707254,32.42347163,25337.87438,1
14/05/2020,1.08045,10.62838665,115.4622893,1.05160199,26.18524598,0.88528821,1.52348852,11.0196176,1.67941245,1.80541399,19.99642838,1.53564359,34.704054,7.45596936,4.05979088,4.56662997,8.3739737,7.68551096,6.36060915,353.95542,81.5350788,173.73636,79.86146175,7.52749515,72.930375,882.3278835,4222.3986,27.4823262,17.0170875,0.76657928,1326.630533,457.311267,3.7162618,28.85341725,47.0968155,3.96854687,7.5708212,21717.045,16123.01513,115.1219475,4.68375075,389.502225,54.4914153,7.28358356,32.3313858,25247.41538,1
15/05/2020,1.08045,10.58873414,115.8566535,1.05160199,25.76549115,0.8850344,1.51705985,10.96575716,1.67317073,1.80330468,19.93441055,1.53915505,34.6500315,7.45877853,4.0603311,4.55868866,8.37543231,7.68821209,6.27849495,354.0148448,81.59018175,171.79155,79.36434671,7.46191184,73.0276155,888.1299,4259.1339,27.60387683,17.006283,0.76657928,1328.575343,454.502097,3.72820077,28.82100375,47.4641685,3.96854687,7.57449473,21717.045,16066.2915,115.4460825,4.69509548,389.502225,54.68697675,7.30897414,32.32382265,25236.61088,1
18/05/2020,1.08205,10.65418892,115.9578883,1.05131978,25.83080581,0.89433011,1.52390512,11.0432941,1.68189943,1.81887712,20.02604038,1.54311151,34.6580615,7.4553245,4.06656031,4.56673792,8.38745647,7.71409676,6.3343207,354.5715543,82.12921808,173.0738975,79.1972954,7.45543271,73.22394658,895.5586825,4234.06165,27.66477235,17.0422875,0.76717345,1333.864676,452.0913105,3.720142,28.82040175,47.73463575,3.97442375,7.5655854,21749.205,16092.78863,115.77935,4.71232775,390.079025,55.10988855,7.35063616,32.4376949,25254.50598,1
19/05/2020,1.0913,10.59783256,117.1892505,1.06139838,25.8561709,0.89425165,1.52198155,10.94961312,1.67095391,1.80275873,20.03894169,1.54784536,34.801557,7.45548878,4.10055975,4.56267074,8.45850261,7.77207491,6.24196318,353.25381,82.60322525,175.0172375,79.35819014,7.50421532,74.001053,893.7747,4200.4137,27.6491768,17.231627,0.7737317,1337.955626,453.369672,3.74043075,28.98765625,48.0881345,4.0085086,7.55818011,21935.13,16167.6095,116.44171,4.74660935,393.41365,55.3463708,7.37358671,32.6767959,25427.29,1
20/05/2020,1.09435,10.58400603,117.9435713,1.06130063,25.82118825,0.89258187,1.52366351,10.89184668,1.67114606,1.79122678,20.01872568,1.55063923,34.887878,7.45465748,4.1103786,4.54510914,8.48159552,7.78821536,6.29896917,349.8691668,82.8466724,175.6978925,79.46879697,7.43184029,74.3173085,895.944345,4194.64355,27.47529828,17.2797865,0.77644133,1345.339173,454.9322385,3.74979028,29.04662072,48.22253275,4.01960227,7.57448881,21996.435,16108.832,116.87658,4.76589425,394.513175,55.505432,7.37126801,32.79219775,25468.26038,1
21/05/2020,1.09435,10.58400603,117.9435713,1.06130063,25.82118825,0.89258187,1.52366351,10.89184668,1.67114606,1.79122678,20.01872568,1.55063923,34.887878,7.45465748,4.1103786,4.54510914,8.48159552,7.78821536,6.29896917,349.8691668,82.8466724,175.6978925,79.46879697,7.43184029,74.3173085,895.944345,4194.64355,27.47529828,17.2797865,0.77644133,1345.339173,454.9322385,3.74979028,29.04662072,48.22253275,4.01960227,7.57448881,21996.435,16108.832,116.87658,4.76589425,394.513175,55.505432,7.37126801,32.79219775,25468.26038,1
22/05/2020,1.09435,10.58400603,117.9435713,1.06130063,25.82118825,0.89258187,1.52366351,10.89184668,1.67114606,1.79122678,20.01872568,1.55063923,34.887878,7.45465748,4.1103786,4.54510914,8.48159552,7.78821536,6.29896917,349.8691668,82.8466724,175.6978925,79.46879697,7.43184029,74.3173085,895.944345,4194.64355,27.47529828,17.2797865,0.77644133,1345.339173,454.9322385,3.74979028,29.04662072,48.22253275,4.01960227,7.57448881,21996.435,16108.832,116.87658,4.76589425,394.513175,55.505432,7.37126801,32.79219775,25468.26038,1
25/05/2020,1.08905,10.53688547,117.2634588,1.05915558,24.70232217,0.89423985,1.52390767,10.90634568,1.6680196,1.78679245,19.1192529,1.55314866,34.8169285,7.45710652,4.0926499,4.51443897,8.44727078,7.79117261,6.02685715,350.4726258,82.7133475,174.9831088,77.78120341,7.4142524,74.24598375,880.4424725,4111.196422,27.3111959,17.272333,0.77213645,1354.495047,451.2533128,3.7289072,29.2845545,47.03062425,4.00024401,7.58163939,21889.905,16019.9255,116.52835,4.75206968,392.602525,55.280178,7.36382939,32.758624,25393.37885,1
26/05/2020,1.09195,10.53890083,117.7395088,1.06001046,24.4858868,0.8935761,1.5222875,10.94712634,1.66038166,1.78001467,19.1223376,1.55171555,34.855044,7.45648977,4.1035481,4.4923915,8.46594295,7.79843391,5.94370224,350.8817533,82.6300404,176.02234,77.96512081,7.43579732,74.44369125,878.692165,4123.235959,27.19337683,17.318327,0.77419255,1348.978651,451.4721873,3.7433138,29.36804985,47.15586075,4.01089614,7.58282839,21948.195,16121.5498,116.8932475,4.76472383,393.647975,55.25267,7.38343832,32.72464955,25469.73375,1
27/05/2020,1.0959,10.56951714,117.853086,1.0597353,24.35363775,0.88963754,1.50998582,10.86732797,1.65007905,1.76929286,19.08778346,1.55497251,34.915374,7.45962692,4.1172963,4.43499771,8.49623873,7.86050714,5.8586814,348.1619505,82.8785334,176.65908,77.59059672,7.41672243,74.76503775,884.204997,4089.35085,27.0347571,17.380974,0.7769931,1351.957035,452.0094345,3.7633206,29.53182005,47.3921955,4.02540509,7.58488829,22027.59,16164.525,117.425685,4.7759322,395.07195,55.4689785,7.41014703,32.9361786,25563.51135,1
28/05/2020,1.1017,10.57356575,118.8018195,1.06666594,24.57815581,0.89857673,1.51660022,10.86771965,1.66709541,1.78052525,19.11702891,1.56485468,35.100162,7.4563056,4.1379852,4.42630009,8.54197587,7.91026109,5.81069631,348.5833885,83.4603852,176.767765,78.20560671,7.47332687,75.257127,903.592306,4110.99355,27.1139387,17.450928,0.7811053,1366.702918,454.8423535,3.80141585,29.71560325,47.3235235,4.04670936,7.58988673,22144.17,16263.84625,117.936985,4.80175945,397.16285,55.878224,7.43559364,33.1016782,25680.627,1
29/05/2020,1.10995,10.53775431,118.9699908,1.06888185,24.5654134,0.89878133,1.52718021,10.82944917,1.66671672,1.78577749,19.35885994,1.56785987,35.3297085,7.45486818,4.1689722,4.45422935,8.60538685,7.95334673,5.99911326,348.9627303,83.92609438,179.5344125,78.25702475,7.56741711,75.47105025,897.5333188,4103.48515,26.99897878,17.581608,0.78695455,1371.054638,457.0829598,3.81545313,29.87291681,47.96648925,4.07701284,7.59022658,22309.995,16249.668,118.7091525,4.8282825,400.136975,56.1901088,7.49959917,33.27741095,25841.30093,1
1/06/2020,1.10995,10.53775431,118.9699908,1.06888185,24.5654134,0.89878133,1.52718021,10.82944917,1.66671672,1.78577749,19.35885994,1.56785987,35.3297085,7.45486818,4.1689722,4.45422935,8.60538685,7.95334673,5.99911326,348.9627303,83.92609438,179.5344125,78.25702475,7.56741711,75.47105025,897.5333188,4103.48515,26.99897878,17.581608,0.78695455,1371.054638,457.0829598,3.81545313,29.87291681,47.96648925,4.07701284,7.59022658,22309.995,16249.668,118.7091525,4.8282825,400.136975,56.1901088,7.49959917,33.27741095,25841.30093,1
2/06/2020,1.1136,10.4249664,119.96256,1.07033664,24.53244096,0.89088,1.50675648,10.7136672,1.63656404,1.77042925,19.34523648,1.56449664,35.145216,7.45544064,4.1804544,4.4017824,8.631792,7.935792,5.9766912,344.887488,84.1480704,182.2128,76.76356608,7.57615488,76.359552,882.8064,4139.808,26.7336384,17.739648,0.7895424,1363.725696,448.173888,3.8079552,29.838912,48.235584,4.09041984,7.58990784,22383.36,16097.088,118.98816,4.7840256,401.4528,56.04192,7.53227904,33.3333888,25898.4384,1
3/06/2020,1.12065,10.41907528,121.6409543,1.07700068,24.27019721,0.89035872,1.51282147,10.64421386,1.61535135,1.74692128,19.16457185,1.56526789,35.367714,7.45422761,4.20635978,4.37927607,8.68565386,7.97779529,5.82810842,345.1658033,84.2997756,184.571055,76.8653835,7.53519457,76.9326225,871.0252125,4071.881775,26.55828435,17.93600325,0.79454085,1363.819844,444.8476208,3.80684805,30.01941188,48.55216125,4.11631555,7.589378,22525.065,15913.23,119.1811275,4.77564998,403.994325,56.1781845,7.57189586,33.52648605,26068.5603,1
4/06/2020,1.1218,10.44261184,122.349117,1.07833025,24.4692625,0.89450602,1.51515917,10.64234833,1.62344428,1.74585635,19.03352451,1.57175398,35.426444,7.454361,4.212359,4.41439518,8.69445481,7.99585386,5.67956122,345.076898,84.645419,183.4143,77.00601709,7.57826381,77.1142147,881.34217,4046.3326,26.6360192,18.038544,0.7953562,1365.533486,447.996439,3.8169245,30.00394325,48.343971,4.12053967,7.57287917,22548.18,15845.425,119.02298,4.7973777,404.4089,56.022692,7.594586,33.5496726,26099.2379,1
5/06/2020,1.13455,10.41278645,123.8418053,1.08497017,24.80920485,0.89982948,1.53079159,10.57775002,1.6271782,1.74922911,19.12301043,1.58059833,35.70996125,7.45569533,4.26023525,4.43166576,8.79287596,8.05212826,5.80736436,344.4777438,85.63016125,184.6480125,78.23607199,7.65906341,78.0910765,874.5678675,4068.4963,26.62618668,18.42225563,0.80439595,1373.406812,454.5064028,3.89320833,30.21681052,48.71190425,4.16737233,7.57346162,22804.455,15753.22675,120.375755,4.83885575,409.005275,56.5096664,7.6809035,33.79937905,26389.633,1
8/06/2020,1.1283,10.36952832,123.4980765,1.08689139,24.3272763,0.88849516,1.51553256,10.48230191,1.62030588,1.73278047,18.95301416,1.57330152,35.518884,7.45687829,4.23620235,4.43692692,8.74443783,7.99332852,5.59552178,343.7986515,85.2487065,184.307805,77.24426423,7.63148271,77.78782275,865.1747985,4031.64156,26.5929027,18.301026,0.7999647,1359.138897,448.5613065,3.87074598,29.98993193,48.4774095,4.14441515,7.56045623,22678.83,15694.653,119.769045,4.81502025,406.75215,56.279604,7.638591,33.544359,26226.2052,1
9/06/2020,1.12895,10.40519347,121.8983763,1.08130831,24.38532,0.8885522,1.51234142,10.4835426,1.61520853,1.72556362,18.89800208,1.56895826,35.3925825,7.45490843,4.2358204,4.42633071,8.74964474,7.98658743,5.4448694,343.5677088,85.20750125,184.6397725,77.05586133,7.65913549,77.9314185,866.5199278,4070.9937,26.61330283,18.266411,0.80042555,1351.849888,449.9430225,3.87974957,30.00720876,48.06504625,4.14680269,7.56452948,22691.895,15720.62875,120.0638325,4.81102043,406.986475,56.3910525,7.63362122,33.5501361,26200.10713,1
10/06/2020,1.13635,10.41498866,122.2314878,1.07873706,24.70708988,0.88985904,1.5204363,10.47135162,1.62393712,1.7348855,18.85801234,1.57435611,35.385939,7.45513781,4.2635852,4.44415122,8.80693977,8.02524461,5.56822864,344.0697348,85.74783465,185.793225,77.79253239,7.70894158,78.521785,874.8190475,4152.2229,26.54456783,18.3975065,0.80567215,1353.370123,454.1479593,3.91307804,30.27804575,48.294875,4.173984,7.57115915,22840.635,15903.21825,120.9644575,4.840851,409.654175,56.6243205,7.6836578,33.6382327,26354.79738,1
11/06/2020,1.13395,10.48943438,121.5651098,1.07226312,25.273591,0.89512946,1.52760074,10.66400599,1.63688199,1.74615029,18.97353489,1.57596371,35.1864685,7.45362344,4.25514738,4.46424776,8.78884957,8.01617604,5.6402673,344.7945068,85.9896964,187.1584475,78.13709265,7.69288689,78.52036775,877.0592973,4162.73045,26.6070028,18.3586505,0.80397055,1357.11136,453.1887873,3.88604665,30.1517305,48.23256325,4.16516844,7.56911625,22792.395,15892.30925,120.87907,4.82495725,408.788975,56.901611,7.65325534,33.57739345,26326.35018,1
12/06/2020,1.13045,10.52691997,121.1107608,1.06725785,25.66421069,0.89843036,1.53848593,10.87074634,1.64908826,1.75808709,19.3578258,1.57245595,35.0100365,7.45401773,4.2414484,4.46787754,8.76115707,8.0008164,5.62568443,345.7876983,85.85485138,186.8068625,79.18915295,7.72916926,78.35714175,896.1642375,4261.231275,26.701229,18.290681,0.80148905,1361.559198,456.6509298,3.91254397,30.160406,48.42282575,4.15231242,7.56915407,22722.045,16048.99865,120.3364025,4.81684745,407.527225,56.7598945,7.62963314,33.53932105,26250.17945,1
15/06/2020,1.12395,10.54175184,120.4031438,1.0700004,25.51175429,0.9005288,1.53554049,10.95030767,1.65505817,1.75836984,19.40578352,1.56993336,34.887408,7.45516035,4.21739759,4.45438244,8.71078109,7.97071622,5.67774582,347.2893105,85.5528261,185.5079475,78.77625056,7.6653952,77.979651,890.4550073,4246.845075,26.8084554,18.21641963,0.79688055,1365.037275,455.4863573,3.8956669,30.07128225,48.34670925,4.12843694,7.55541669,22591.395,15853.31475,119.81307,4.80769613,405.183975,56.62122915,7.58576334,33.3610839,26108.79653,1
16/06/2020,1.13475,10.49110418,121.9459088,1.0766508,24.98379075,0.89441948,1.53412526,10.72633785,1.63120822,1.74953747,19.30340246,1.57588406,35.2339875,7.45604509,4.257582,4.41412076,8.79459619,8.01479599,5.85071426,345.485985,86.04525563,187.2904875,78.77718188,7.74381769,78.683565,888.8213063,4283.113875,26.59059675,18.3716025,0.80453775,1370.210625,458.6148863,3.94722788,30.433995,48.52191,4.16810696,7.55947755,22808.475,15990.32963,120.7941375,4.8453825,409.077375,56.8033155,7.66716533,33.58065675,26343.22125,1
17/06/2020,1.1275,10.5761755,120.9187375,1.07118138,25.2435975,0.89801282,1.52748063,10.81531825,1.64095474,1.74982541,19.4265995,1.5715095,35.1329,7.45689038,4.2297035,4.46484363,8.73840688,7.98591338,5.91317375,345.1784875,85.95778125,186.4039375,78.48290725,7.708943,78.49655,884.07275,4220.79625,26.5988525,18.24295,0.7993975,1370.216925,456.3048875,3.92713888,30.1775375,48.3979375,4.14147663,7.5481615,22662.75,15858.2875,120.247875,4.82288125,406.46375,56.4843675,7.61817925,33.416845,26155.18125,1
18/06/2020,1.12515,10.48921088,120.2054003,1.0681049,25.10097135,0.89635531,1.52637849,10.71750381,1.63670085,1.74563649,19.35128608,1.56671512,35.0034165,7.45653782,4.2207752,4.46313251,8.72008127,7.95075996,5.88352187,344.8472235,85.66329525,186.3810975,78.41901698,7.70671493,78.32731725,901.9033628,4215.374475,26.59742085,18.204927,0.79773135,1361.318985,455.9726633,3.93521213,30.15402,47.95951875,4.13284472,7.54480584,22615.515,15870.24075,119.603445,4.80832853,405.616575,56.40939525,7.60230101,33.281937,26103.48,1
19/06/2020,1.1217,10.56798438,119.8143855,1.06595151,25.47851814,0.90107242,1.52511941,10.67353635,1.63548881,1.74774073,19.56530834,1.56314504,34.750266,7.45790288,4.2086184,4.45068126,8.6935676,7.9420286,6.0325026,345.8930205,85.5217731,185.809605,78.28282607,7.69228209,78.15388665,917.0402265,4206.93585,26.68131705,18.149106,0.7952853,1359.253626,453.2284935,3.9517491,29.9774325,47.6554245,4.12017236,7.54685369,22546.17,15855.2295,119.23671,4.7997543,404.37285,56.1904398,7.57899039,33.1843728,26045.874,1
22/06/2020,1.12015,10.56962339,119.766438,1.06503862,25.23753958,0.90385702,1.52177978,10.76889807,1.63049491,1.7408501,19.41802428,1.56367339,34.702247,7.45599844,4.20285881,4.46587003,8.68155455,7.92108472,5.95040482,346.0871448,85.25181613,186.0289113,78.04734737,7.66350623,78.12486175,915.498595,4198.3222,26.66069015,18.14082925,0.79418635,1358.540323,451.3140358,3.92332538,29.93880913,47.85840875,4.11425494,7.58464767,22515.015,15875.32588,119.071945,4.7875211,403.814075,56.097112,7.58067113,33.1452385,26001.48188,1
23/06/2020,1.12645,10.55021806,120.7047498,1.06714241,25.32766503,0.90343666,1.52515698,10.81673613,1.63040961,1.7407665,19.54233047,1.5702713,34.897421,7.45394494,4.2264404,4.44142338,8.73015647,7.96411415,5.91803037,347.0310838,85.3961745,188.3142788,77.76216653,7.71460547,78.761384,923.351065,4198.27915,26.67095665,18.225961,0.79865305,1362.418746,452.1063398,3.9470808,30.02834088,48.121944,4.13761982,7.6273056,22641.645,16028.25705,119.7979575,4.8167002,406.085225,56.50836425,7.61671697,33.32827615,26149.4103,1
24/06/2020,1.13205,10.4917262,120.6595493,1.06842879,25.31377005,0.90408497,1.53347493,10.74400354,1.62966962,1.74982611,19.46910911,1.57083258,34.9916655,7.45228515,4.2475082,4.44425849,8.7734441,7.99131076,5.83288763,349.8883538,85.6803363,189.50517,77.79962683,7.75137276,79.28312175,927.4319625,4190.283075,26.6099673,18.3052485,0.80262345,1359.535448,454.9539143,3.98764613,30.09554925,47.90269575,4.15818946,7.57681065,22754.205,16005.48893,120.45012,4.8383817,408.104025,56.6545743,7.65458249,33.42604035,26285.63498,1
25/06/2020,1.1253,10.54349835,120.575895,1.06779717,25.6399605,0.90592924,1.53423402,10.89560472,1.63668097,1.75089466,19.59878745,1.56608001,34.77177,7.45522503,4.22128163,4.45900125,8.72130006,7.9672928,6.01821693,352.680273,85.1210679,188.82534,78.2477355,7.71387524,78.8666505,921.7050975,4196.2437,26.74556775,18.207354,0.7978377,1353.567105,454.5705615,3.949803,30.0398835,47.4595275,4.1333957,7.57686996,22618.53,15962.3805,119.73192,4.8151587,405.67065,56.276253,7.60894101,33.2424873,26106.96,1
26/06/2020,1.1253,10.54349835,120.575895,1.06779717,25.6399605,0.90592924,1.53423402,10.89560472,1.63668097,1.75089466,19.59878745,1.56608001,34.77177,7.45522503,4.22128163,4.45900125,8.72130006,7.9672928,6.01821693,352.680273,85.1210679,188.82534,78.2477355,7.71387524,78.8666505,921.7050975,4196.2437,26.74556775,18.207354,0.7978377,1353.567105,454.5705615,3.949803,30.0398835,47.4595275,4.1333957,7.57686996,22618.53,15962.3805,119.73192,4.8151587,405.67065,56.276253,7.60894101,33.2424873,26106.96,1
29/06/2020,1.1258,10.46138392,120.567551,1.06568228,25.8849565,0.90907623,1.53716732,10.87669154,1.63574283,1.74949495,19.48292593,1.56807053,34.798478,7.45358406,4.22338241,4.46464135,8.72545661,7.96030664,6.17585735,355.173013,85.0682625,188.68408,78.64197094,7.71476966,78.9776845,924.872845,4222.8758,26.7568886,18.23796,0.7981922,1348.719658,454.716249,3.97300449,30.08723016,47.379293,4.13495082,7.58445831,22628.58,16059.537,119.8977,4.8263046,405.8509,56.1537782,7.61232186,33.2088484,26119.1229,1
30/06/2020,1.1226,10.48979892,120.932085,1.06888359,25.9247631,0.91368575,1.53538002,10.88439282,1.63537038,1.75077979,19.4170509,1.56580248,34.654662,7.45193106,4.21092873,4.45458906,8.70059904,7.93638909,6.06619362,356.638794,84.7720164,188.14776,78.82307835,7.69132551,78.9709809,922.187835,4204.6983,26.7959007,18.118764,0.7959234,1348.708479,453.704403,3.9616554,30.00170952,47.233395,4.12347819,7.5724983,22564.26,16070.019,119.5569,4.804728,404.6973,55.950384,7.57665192,33.0841446,26050.4943,1
1/07/2020,1.12235,10.48353465,120.7760835,1.0630338,25.89491532,0.90768298,1.5241513,10.80508792,1.6288368,1.7416977,19.49853043,1.56483649,34.747956,7.45223565,4.20993485,4.44310306,8.69882979,7.93832543,6.13139805,355.1283753,84.79242015,188.10586,79.94128675,7.69022997,79.080781,923.4134625,4217.7913,26.66366895,18.1259525,0.79574615,1351.208389,456.1847693,3.97491476,29.96113325,47.21165275,4.1225599,7.56952122,22559.235,16072.052,119.5863925,4.80926975,404.607175,55.94578045,7.57496462,33.0689204,26044.13175,1
2/07/2020,1.1264,10.47371776,121.020416,1.06540544,25.58572544,0.90202202,1.53314304,10.69483008,1.62715782,1.73399015,19.18816768,1.56946944,35.008512,7.45181184,4.225408,4.47484928,8.73010688,7.9633664,5.98985728,352.687104,85.062912,188.9536,79.62769408,7.71291136,79.428096,910.80704,4181.1968,26.6038784,18.1632,0.7986176,1353.065472,457.830912,3.9750656,30.31384576,47.56224,4.13743616,7.565184,22640.64,16169.472,120.01792,4.8277504,406.0672,56.09472,7.61074688,33.1871232,26135.8592,1
3/07/2020,1.1233,10.47331221,120.7715995,1.0626418,25.2315646,0.9013802,1.52403728,10.71459705,1.62150848,1.72417498,19.07638609,1.56745282,34.945863,7.45079274,4.21332981,4.46073663,8.70591199,7.93751863,6.02077567,351.3176915,83.91893475,186.748625,79.06964865,7.69819956,79.282514,899.87563,4095.540567,26.5873877,18.107596,0.7964197,1348.465485,456.2900765,3.95749823,30.2304181,47.3976435,4.12593707,7.56048298,22578.33,16313.6859,119.799945,4.8155871,404.94965,55.6977072,7.58980111,33.1002811,26061.6833,1
6/07/2020,1.1287,10.47275582,121.5553465,1.06464628,25.13761631,0.90342978,1.52752615,10.64324596,1.62111311,1.72320611,19.12158888,1.57131971,35.136431,7.45111305,4.2337537,4.46338772,8.74753787,7.95428751,5.99853259,352.8034025,84.20948525,187.2231125,80.23871865,7.742882,79.7257245,905.804324,4119.811435,26.66384445,18.17348088,0.8002483,1350.292028,459.4429785,3.9967267,30.6159875,47.9189585,4.14588441,7.55608215,22686.87,16386.4666,120.31942,4.8353508,406.89635,55.746493,7.62628729,33.217641,26188.66175,1
